EmpID,Location,Gender,Level,Date Of Joining,Overall Rating,Career Growth,Compensation and Benefits,Work-life Balance,Comments
a80b82x648,LocF,Women,Middle,04-Mar-17,Neutral,Satisfied,Neutral,Very Satisfied,A lot of learning opportunities. Multi cultural environment. ESOP options every year. Exposure to diverse range of projeCompanyB and cultures. Helpful intention of leaders.
a81b93x636,LocE,Women,Junior,25-Aug-21,Satisfied,Neutral,Dissatisfied,Satisfied,Job security
a80b37x639,Remote,Men,Middle,28-May-19,Neutral,Neutral,Neutral,Neutral,100 % job security is there if your ok to work for any task.
a81b93x624,LocF,Men,Middle,28-Mar-24,Very Satisfied,Satisfied,Neutral,Satisfied,Compensation growth
a82b10x662,LocF,Men,Junior,27-Sep-12,Very Satisfied,Satisfied,Satisfied,Satisfied,Good
a80b73x682,LocC,Men,Middle,02-Nov-17,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,It is a good company to work in.
a80b82x616,LocG,Women,Middle,26-Apr-16,Satisfied,Satisfied,Neutral,Satisfied,Good environment to work in company
a82b07x681,Remote,Men,Junior,28-Mar-06,Neutral,Satisfied,Satisfied,Satisfied,0
a81b19x656,Remote,Men,Middle,25-May-11,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Employees
a80b68x603,LocB,Women,Middle,01-Jun-23,Satisfied,Neutral,Neutral,Very Satisfied,Compansation was on lower side compared to competition.
a80b47x678,LocA,Women,Senior,01-Dec-11,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Good work life balance at CG
a82b18x641,Remote,Men,Junior,25-Jan-18,Very Dissatisfied,Satisfied,Neutral,Neutral,"No support for women employees
When employees request for transfer they force us to ressign
No carrer growth"
a81b21x689,LocA,Men,Senior,08-Jul-13,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,"teammates, job security, career growth, learning, work environment, innovation, work life balance"
a81b83x672,LocF,Men,Junior,17-Dec-07,Satisfied,Satisfied,Neutral,Neutral,"Freedom, fun. Team spirit, boldness"
a80b01x617,LocF,Women,Senior,20-Mar-08,Neutral,Dissatisfied,Very Satisfied,Dissatisfied,"The salary is decent, but there's a lot of benefits that you could count as bonus. There's also an abundance of certification courses, programmes and events to expand your knowledge within your field, and soft skills as a consultant. CompanyX is all about learning. If you're not satisfied with the customer, you likely have a chanceto either switch teams or project. As an employee, you get a lot of freedom to do your work. This goes hand-in-hand with the new memo that everybody is their own leader. Job security is also excellent, in that CompanyX has a lot of tolerance for employees who fall behind. I've never seen anyone get fired - rather they always want to hire more people. If you complete a certification or a course, you get appraisal in your office; colleagues and leaders will congratulate you....Read More"
a81b44x619,LocF,Women,Junior,16-Feb-13,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,good culture very supportive during pandemic
a82b25x611,LocB,Men,Junior,13-Sep-24,Satisfied,Satisfied,Neutral,Satisfied,Nothing
a80b16x642,LocF,Women,Senior,07-Jun-07,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Work life balance is good
a81b54x659,LocD,Men,Middle,17-May-22,Neutral,Satisfied,Satisfied,Satisfied,All the team mates are very helpful. We can gain more of the knowledge related to work. We have a freedom to learn different ERP
a80b03x664,LocD,Women,Middle,21-Aug-18,Satisfied,Satisfied,Satisfied,Satisfied,I am very to say that I am part of CompanyX
a80b68x616,LocC,Women,Middle,13-Aug-05,Satisfied,Very Satisfied,Neutral,Very Satisfied,"CompanyX has very defined process in terms of everything. 
They weill give you immense opportunity to learn, get certification.
There is huge scope of profile switch through IJP. If you have completed 18 months in same role, your current manager cannot stop you.
Good work life balance. Teams are supportive in terms of WFH nad flexible work hours."
a80b13x622,LocG,Women,Middle,29-Nov-21,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,CompanyX is good company with best work-life balance and culture wise.
a80b48x614,LocE,Women,Middle,05-Oct-20,Satisfied,Satisfied,Satisfied,Satisfied,Its good MNC company in all aspeCompanyB..
a81b85x631,LocF,Men,Junior,08-Dec-10,Satisfied,Satisfied,Neutral,Satisfied,"ProjeCompanyB, no personal life"
a82b28x680,Remote,Men,Junior,19-Jun-07,Neutral,Dissatisfied,Neutral,Dissatisfied,0
a80b91x658,LocE,Women,Middle,22-Jul-15,Neutral,Neutral,Neutral,Satisfied,Availability of resources to learn different technologies.
a80b99x696,LocD,Women,Middle,02-Oct-21,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very good organization. Work life balance.
a82b85x627,LocA,Men,Junior,19-Mar-17,Neutral,Neutral,Neutral,Neutral,Not good evening thing
a80b49x680,LocD,Men,Middle,17-Dec-21,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Good wlb and good team
a81b45x676,LocB,Men,Junior,20-Apr-24,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Good work environment.company is good
a80b43x696,LocE,Women,Senior,14-Jan-19,Dissatisfied,Very Dissatisfied,Satisfied,Dissatisfied,Bad experience.
a81b84x674,LocB,Men,Middle,29-Aug-05,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Management of resources properly
a80b23x634,LocF,Women,Senior,23-Jun-22,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Excellent experience
a81b12x658,LocA,Women,Middle,29-Jan-10,Very Satisfied,Satisfied,Satisfied,Very Satisfied,Interview process
a81b81x654,LocE,Men,Junior,18-Sep-24,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,"Some issues was there about cab facilities, restaurant. That's it !"
a81b39x615,Remote,Men,Junior,08-Aug-10,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Work life balance
a81b43x656,LocF,Men,Junior,26-Apr-23,Neutral,Neutral,Dissatisfied,Neutral,people management
a81b19x659,LocE,Men,Middle,23-Aug-09,Very Satisfied,Very Satisfied,Satisfied,Satisfied,"Company policies are good.
Job security is 100%"
a80b86x676,LocA,Women,Junior,16-Apr-17,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Good company to get the future you want.
a82b20x675,LocC,Men,Junior,14-Feb-22,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Career progression is slightly slow
a80b11x697,Remote,Women,Middle,04-Sep-21,Dissatisfied,Neutral,Neutral,Very Dissatisfied,Lots of learning
a81b58x694,LocC,Men,Junior,28-Sep-12,Very Satisfied,Very Dissatisfied,Very Satisfied,Very Satisfied,Poor salary
a80b69x612,Remote,Men,Junior,08-Sep-07,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,"Everything about this company is good ! Highly recommended , great work culture"
a82b09x668,LocA,Men,Junior,25-Jan-20,Neutral,Very Satisfied,Very Dissatisfied,Dissatisfied,"Only the colleagues who work alongside you can be your friend. To this there is a condition that you share the same manager, as you can talk about him.
The power of a manager in this organization is misused/abused to an extremely unbearable level."
a81b57x673,LocE,Men,Junior,27-Oct-17,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Carrer growth
a81b93x655,LocD,Women,Junior,02-Apr-09,Neutral,Very Satisfied,Very Dissatisfied,Satisfied,Salary increments
a81b80x644,LocE,Women,Middle,24-May-15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Work life balance
a80b96x610,Remote,Women,Middle,17-Feb-20,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,"Best work life balance ever. ( also depends on project)
A lot of projeCompanyB to work on so can learn a lot of skill sets as per project.
Flexible timings - no restriction ( but also depends on project to project)
WiFi Reimbursement.
Growing Culture.
Talented People.
Good Management.
No office politics and micro management.
Feel good to work with a brand like CG."
a81b75x634,LocA,Men,Junior,09-Jul-20,Satisfied,Satisfied,Neutral,Satisfied,Yes..
a80b86x627,LocG,Women,Junior,16-Sep-12,Dissatisfied,Dissatisfied,Very Dissatisfied,Neutral,Job is mostly secured
a81b14x625,LocC,Men,Middle,01-Aug-13,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Work environment
a80b82x631,LocE,Women,Senior,26-May-24,Satisfied,Very Satisfied,Neutral,Very Satisfied,"Work life balance.
Job security."
a80b31x667,LocB,Women,Middle,07-Oct-09,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Don't waste your time here
a82b06x687,LocG,Men,Junior,14-May-06,Very Satisfied,Neutral,Dissatisfied,Neutral,0
a82b33x640,LocE,Men,Junior,29-Sep-09,Satisfied,Very Satisfied,Neutral,Neutral,"Not good people management( need strong management).need to improve training plans,salary???:) and important thing ""people matter result count"" is not correct....increment policy should be revisited by higher management."
a81b32x648,LocD,Men,Senior,04-Apr-06,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Career Path
a80b99x684,LocF,Women,Middle,21-Sep-14,Very Dissatisfied,Neutral,Dissatisfied,Very Dissatisfied,Salary comes on time
a82b17x613,LocD,UD,Junior,09-Nov-11,Satisfied,Satisfied,Satisfied,Satisfied,Almost all
a81b67x631,LocD,Men,Junior,06-Oct-08,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Everything
a80b89x683,LocB,Women,Junior,14-Jan-20,Dissatisfied,Neutral,Dissatisfied,Neutral,Initially work culture was very satisfying
a82b16x644,Remote,Men,Junior,29-Dec-07,Satisfied,Neutral,Satisfied,Satisfied,"Management, benefits, vast projeCompanyB"
a80b02x612,Remote,Women,Junior,13-May-11,Neutral,Dissatisfied,Dissatisfied,Satisfied,"As an Organization CompanyX is great, immense learning opportunity
it has  the best Learning and Development center's
Work Life and balance it all depends on project  for me it was good
Great infrastructure, good support during covid times
Flexible work policies"
a81b41x604,LocD,Men,Junior,21-May-13,Satisfied,Satisfied,Dissatisfied,Satisfied,Good company and supporting a lot during pandemic
a81b55x653,LocD,Men,Junior,17-Oct-08,Very Satisfied,Satisfied,Neutral,Very Satisfied,Yes
a80b29x614,LocE,Women,Junior,26-Jun-17,Satisfied,Satisfied,Satisfied,Neutral,Work policy is good . Employee can earn allowance  apart from salary.
a80b21x633,LocA,Women,Senior,02-Jul-18,Neutral,Neutral,Very Dissatisfied,Very Dissatisfied,Trainings
a80b74x630,LocA,Men,Middle,09-Oct-11,Neutral,Neutral,Neutral,Neutral,Good place  to learn and work
a80b71x635,LocC,Women,Middle,06-Nov-16,Satisfied,Satisfied,Neutral,Very Satisfied,Naàaaaaa aaaa aaaa aaaa aaaaa
a81b30x699,LocC,Men,Junior,13-Oct-10,Very Dissatisfied,Neutral,Very Dissatisfied,Satisfied,I didn't find anything good or interesting in CompanyX
a82b94x613,LocC,Men,Junior,30-Oct-09,Satisfied,Neutral,Neutral,Neutral,Good working envirnoment
a81b67x678,LocF,Men,Junior,23-Jul-05,Satisfied,Satisfied,Satisfied,Satisfied,Nothing
a80b48x692,LocE,Women,Middle,18-Dec-18,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Good place to work
a81b61x678,LocA,Women,Junior,29-Apr-24,Satisfied,Satisfied,Satisfied,Satisfied,Job security
a80b05x664,LocA,Women,Senior,13-Dec-20,Dissatisfied,Very Dissatisfied,Very Dissatisfied,Neutral,Work life balance
a82b34x663,Remote,Men,Junior,01-Dec-20,Very Satisfied,Satisfied,Satisfied,Very Satisfied,Transport facility
a81b55x635,LocF,Women,Junior,21-Feb-05,Satisfied,Satisfied,Satisfied,Satisfied,I didn't like the office location which was inside godrej industries premises
a81b11x651,LocE,Men,Junior,13-May-20,Satisfied,Very Satisfied,Neutral,Very Satisfied,Not applicable
a81b95x602,LocG,Men,Middle,13-Aug-23,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Great company to work for...
a80b96x654,LocB,Women,Junior,08-Dec-20,Satisfied,Satisfied,Neutral,Very Satisfied,"Good work life balance, flexibility, good manager"
a82b94x673,LocG,Men,Junior,13-Mar-08,Neutral,Satisfied,Dissatisfied,Neutral,They dnt know how to treat employees. They dnt know how to assign them task as per their skills. They just play with the carrier.. horrible
a80b50x673,LocE,Women,Middle,26-Oct-06,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Good environment👍
a80b26x652,LocG,Women,Senior,10-Jan-21,Satisfied,Very Satisfied,Neutral,Satisfied,Company work culture is good
a81b05x653,LocA,Men,Middle,02-Jun-06,Dissatisfied,Neutral,Very Dissatisfied,Very Dissatisfied,"The env is good , but no work life balance"
a82b83x613,LocG,Men,Junior,29-Mar-14,Satisfied,Satisfied,Dissatisfied,Neutral,Good colleagues
a81b27x643,LocD,Men,Middle,05-Dec-10,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Nothing was good there.
a81b19x640,Remote,Men,Middle,14-Dec-21,Very Dissatisfied,Satisfied,Satisfied,Satisfied,No employee benefits
a82b19x642,Remote,Men,Junior,27-Jul-24,Very Satisfied,Dissatisfied,Very Dissatisfied,Dissatisfied,0
a82b81x637,LocG,Women,Junior,18-Dec-23,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Nothing
a82b00x634,Remote,Men,Junior,10-Dec-17,Very Dissatisfied,Neutral,Very Dissatisfied,Very Dissatisfied,"Brand that is known for all IT people, but not by any non-IT person."
a80b85x675,LocB,Women,Junior,13-Jun-15,Neutral,Satisfied,Dissatisfied,Neutral,"Flexible working hours
Global team presence"
a82b36x690,LocD,Men,Junior,24-May-20,Very Satisfied,Satisfied,Satisfied,Very Satisfied,0
a81b47x657,Remote,Men,Junior,26-Dec-18,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,0
a80b84x667,Remote,Women,Middle,23-Oct-05,Satisfied,Neutral,Neutral,Neutral,Nothing is great to be written.
a81b03x631,LocC,Men,Middle,10-Dec-07,Neutral,Dissatisfied,Dissatisfied,Neutral,Culture
a80b64x630,LocF,Men,Junior,18-Jun-23,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,"Work Life Balance
Learning
Team coordination good"
a82b95x643,LocA,Men,Junior,14-Nov-06,Satisfied,Satisfied,Dissatisfied,Neutral,Work environment
a80b36x629,LocB,Men,Junior,14-Dec-18,Neutral,Neutral,Dissatisfied,Satisfied,Managers are understanding and supportive
a80b02x621,LocC,Women,Middle,02-Mar-17,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Everything was good
a80b65x640,LocB,Men,Middle,28-May-05,Satisfied,Very Satisfied,Satisfied,Very Satisfied,"Good work environment, work life balance, transparency. Good work culture"
a80b05x607,LocC,Women,Middle,03-May-11,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,"Company is very good , if you get a good project and the project members you can stay for a long."
a80b49x654,LocF,Women,Middle,20-Aug-18,Satisfied,Satisfied,Neutral,Satisfied,Learning platforms and opportunities are maximum
a80b67x632,LocC,Women,Junior,21-Feb-07,Satisfied,Neutral,Neutral,Satisfied,A little acceptance of new tools and training
a80b42x603,LocD,Women,Senior,03-May-24,Satisfied,Satisfied,Very Satisfied,Neutral,"CompanyX is a great place to work. To me it was a stepping stone to know what tech stack I wanted to take. I was constantly motivated to give my best. While work life could have been better, it's something that each individual has control over, I've been on a constant strive to give all. Company's policies on with and leaves are very appealing. I've been supported at multiple times to take up what training I like. I was paid very fairly and the appraisals were very transparent....Read More"
a81b01x615,Remote,Men,Middle,26-Jan-17,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Good work environment with the team.
a81b73x618,LocC,Men,Junior,09-May-12,Satisfied,Satisfied,Satisfied,Satisfied,Nothing specific to mention about.
a82b96x615,LocA,Men,Junior,04-Mar-13,Dissatisfied,Very Satisfied,Very Satisfied,Satisfied,0
a81b22x647,Remote,Men,Senior,26-Mar-14,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Good company
a80b38x691,LocG,Women,Junior,06-Jan-16,Neutral,Neutral,Neutral,Neutral,The company is good but there are some cons
a80b88x663,LocA,Women,Senior,04-Jun-20,Neutral,Neutral,Neutral,Satisfied,Company ensuring the job security.
a80b00x648,LocA,Women,Junior,15-Oct-18,Very Satisfied,Very Satisfied,Neutral,Satisfied,I'm really like work..
a82b93x633,Remote,Men,Junior,10-Apr-05,Neutral,Satisfied,Dissatisfied,Satisfied,0
a80b36x685,Remote,Women,Junior,09-Mar-12,Satisfied,Satisfied,Neutral,Satisfied,Work culture is good
a80b25x637,Remote,Women,Middle,09-Sep-11,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,"Training , free certification"
a81b57x677,Remote,Men,Junior,03-Nov-14,Neutral,Neutral,Neutral,Neutral,0
a80b32x679,LocF,Women,Senior,23-Jan-18,Dissatisfied,Neutral,Neutral,Neutral,"Environment, Growth financial and non financial"
a82b86x641,LocD,Women,Junior,03-Feb-20,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Good
a81b21x604,LocE,Men,Middle,06-Apr-12,Satisfied,Very Satisfied,Satisfied,Very Satisfied,0
a81b24x609,LocF,Men,Senior,28-Sep-18,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Work life balance
a81b52x651,Remote,Men,Middle,13-May-11,Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,"Salary, Appraisal, Hr department."
a80b97x654,LocF,Women,Senior,18-May-09,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,"It has got a great working culture. People who works here are highly professional from whom you get to learn a lot of things. Moreover, you get a lot of time for yourself to live keeping work aside."
a81b27x640,Remote,Men,Junior,07-Nov-08,Very Satisfied,Neutral,Dissatisfied,Dissatisfied,0
a82b92x638,LocE,Men,Junior,07-Nov-09,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Nothing
a81b93x679,LocG,Men,Middle,08-Dec-19,Satisfied,Very Satisfied,Satisfied,Very Satisfied,0
a80b25x636,Remote,Women,Junior,27-Dec-16,Satisfied,Neutral,Satisfied,Neutral,"Work life balance is good. Work timings are 
Good ."
